alpha phi1 phi2 phi3 theta1 theta2 theta3
-1.20993370892463 0.0337741481956944 0.355678101355851 0.241894569743823 -0.108591071968433 -0.0421136477997441 -0.0016108194937646
-1.25142527469645 -0.0547646207312107 0.349226186919573 0.320193898408987 -0.0155809202689971 -0.0529949765744622 -0.0732970933090826
-1.40601132250356 0.0719115281141132 0.316008445300524 0.177784892519492 -0.128101890187803 -0.0319441487562789 0.0375501276889124
-1.29871199031208 0.0875555010946251 0.386670404631031 0.12369568602068 -0.135307580943538 -0.0789258048161689 0.133948743382052
-1.1888945491255 -0.0457729876756185 0.378928348445646 0.297397996423738 -0.0277260898857738 -0.0730874451708418 -0.0301256835972259
-1.33777857382525 -0.0835834200616887 0.40839882936979 0.262550707860348 -0.0116436151107145 -0.108290849491507 -0.00667993583343115
-1.28668633503144 0.0518317457216089 0.297809853798326 0.252686954738911 -0.133769020287258 -0.0186591011922828 -0.0164882040961133
NA NA NA NA NA NA NA
-1.157454778941 0.0127169695277089 0.400869777775504 0.228826097331314 -0.0906390055481907 -0.121715077420417 0.0191610787832201
-1.33063583718912 0.0264779285634606 0.337503364272174 0.230342896220444 -0.0778341686656159 -0.0431820212972939 0.000800140992425905
-1.46351227176927 -0.058696696981529 0.407599688427533 0.200901940190643 -0.0284718935742457 -0.122936042417387 0.0678936745408608
-0.972840306477554 0.022819954157557 0.424878534646042 0.250506193219492 -0.0994549574796217 -0.139105674061189 0.0272707868551623
-1.12499344575491 0.0606847069007483 0.334083264626908 0.259645967166221 -0.130096317662328 -0.0485877895848132 -0.0156870644311597
-1.31210994834092 0.0508488263718811 0.287111553356841 0.255717910443876 -0.118228707898085 0.0313010958905661 0.0296993559786699
-1.10065860430444 0.00632437059987478 0.420629342627005 0.234975257545987 -0.0931082665508315 -0.150639232658504 0.0390591041721209
-1.34403621668584 0.0508040949450054 0.308739221592581 0.226706729781236 -0.0778398448934011 -0.0306225428184138 0.0101166725969562
-1.30205354478007 0.0550302060290809 0.325660987277361 0.218491503455311 -0.113312427149836 -0.0433837470165217 0.015622543518102
-1.30709503949396 0.078378418927256 0.375232392643931 0.148689365316785 -0.121971800736203 -0.0673163969990572 0.0824348306715451
-1.3128440147563 0.0246681575358267 0.360959092614245 0.212434748125521 -0.0759844937930298 -0.087103263119393 -0.000378848629820419
-1.15714503504034 0.0269269251915738 0.366155997628076 0.251569614698853 -0.0854884008515978 -0.0978165535199613 -0.0266373482318018
-1.37658379972228 -0.00712302746889036 0.368385920221724 0.214340191154539 -0.0636504308694234 -0.0791064771241159 0.0268060928742688
-1.10107211783336 0.0118453970194148 0.331099582116945 0.319590983803302 -0.0969786894367115 -0.0683164734604054 -0.0397980234665948
-1.3767118318895 0.0537980032835939 0.322952574000913 0.202661164335927 -0.103039044260568 -0.0323253748719593 0.0509562122554921
-1.35946049998323 0.0847578446867967 0.304828552546179 0.191990128660003 -0.0932206774913728 -0.0328088141785249 0.0627582958322345
-1.29762184112576 -0.0289978108461947 0.370727636142049 0.254739713023088 -0.0170578275199783 -0.0404438678932344 0.0100733792103408
-1.06956777404193 0.0175783198456863 0.366525893724796 0.286112791485214 -0.1091337061815 -0.0739362254023521 -0.0150487617904642
-1.11639755645551 -0.00660681588615862 0.424731454899379 0.238335996463697 -0.0766295123890643 -0.131199443055866 -0.00219449210918971
-1.08786748602733 0.0438332639548625 0.412417584909968 0.205997951253926 -0.111768124505021 -0.10843187604725 0.0395757056184701
-1.38657095394949 0.067397389704247 0.378332890223538 0.126350388384042 -0.0926252961936462 -0.113676077415682 0.108882821613388
-1.19644418037225 0.0694026320491097 0.318781334470752 0.242115312245103 -0.147131762511055 -0.0252543957566302 0.00307356292637665
-1.18544967615612 0.0480636666576912 0.295721218610596 0.290019608328024 -0.0991195392366426 0.0206263068829873 -0.00308258222442452
-0.98208491361581 -0.00458787452527621 0.393953301986071 0.305744901886008 -0.0568956925834718 -0.0992442116102956 -0.0588312006112864
-1.34758877029361 -0.021045398608654 0.426640697449364 0.180022058205551 -0.0625796010575793 -0.152656879511729 0.0579817169964825
-1.18495051239297 0.0213288197878576 0.373406925027447 0.240475443258681 -0.100933490788099 -0.0918329136914105 0.0242809104105211
-1.21567958058377 0.0137798857207215 0.400262820173114 0.212287127388001 -0.081252742946534 -0.110272901266463 0.0488617224611165
-1.30419958558737 -0.0348089372874193 0.347399404269213 0.289086696624031 -0.0501812897252516 -0.0377617043386793 -0.0627545941168766
-1.12576313405326 -0.0354262184779813 0.420688719280887 0.266288931470597 -0.0403915870774546 -0.108248654932889 -0.0434503513107202
-1.22619223767982 -0.00327807507738981 0.328828382936348 0.295557923020277 -0.0816779383201793 -0.0158231373023578 -0.0700534667179133
-1.09693222397644 -0.0289811029442538 0.373904360588475 0.314575858599032 -0.0810424394298991 -0.0512265656425674 -0.0694852331139688
-1.30907515925728 0.0771688536538153 0.351493004144016 0.169497510395861 -0.15968380890124 -0.0632389286896055 0.0655411819430132
-1.11525524616531 0.0527710477278462 0.368022893787669 0.237508242332117 -0.0960795126795378 -0.0797026028975793 0.00783042423397255
-1.06126077982909 0.00869337941626624 0.404737824735213 0.257735738851544 -0.104943927892832 -0.120262342274282 -0.0106814766331339
-1.15385192279967 -0.0111636413687774 0.356737828526018 0.299160934862481 -0.0628805749630324 -0.0868156548425113 -0.0369977568316156
-1.33123154103062 0.0475617170700279 0.306430867689233 0.232905529945941 -0.0991637344372755 -0.00206199839676319 0.0367823921580553
-1.05852895613787 -0.00708788558143512 0.335689488316292 0.345854684876759 -0.0946361243745961 -0.0206754825149996 -0.114419744711183
-1.2346184886249 0.064851577603859 0.313808929816465 0.240870400276449 -0.11853372231757 -0.0318536121366728 -0.00665802479390747
-1.18396375006024 0.0376026663541402 0.336663490498536 0.259943488044936 -0.0711668438473612 -0.0549331752775354 0.011569820238184
-1.32820884844833 0.0271582614798609 0.349244378283252 0.218799782328201 -0.120046393448712 -0.0503348527599962 0.00631469599190015
-1.21844557623001 0.0465388427358276 0.316629791595042 0.260164252227729 -0.116103784563274 -0.0253017694136636 -0.00378154201395953
-1.28537684861361 -0.00573353096350346 0.349392662370044 0.260325250340923 -0.0414807164241301 -0.0526888949816323 -0.0196137897208757
-1.37841378550335 0.0660888381315881 0.262819787406224 0.245365306133865 -0.121374237889911 0.0120125010315167 -0.0243164506104446
-1.26877622364639 0.0557235528948553 0.310601371686124 0.23849369005498 -0.125496489602918 -0.0366287732511465 0.0148842808793696
-1.30080821432928 -0.0111411640638726 0.356389741824621 0.257094074056915 -0.0419222529327673 -0.0487841592985137 -0.0506437400489452
-0.976090369130905 0.0385873307278737 0.380722509940594 0.278270348188272 -0.133499398442958 -0.0721958963173924 0.00164231532627388
-1.34019014095959 0.0542129986869305 0.351511217090104 0.181431311615117 -0.0923281985344447 -0.0894183787190945 0.06033598680379
-1.16544551272949 0.023623327942647 0.39900722672966 0.217864234876634 -0.117809839050178 -0.111745277783562 0.0331546138829047
-1.40411966886383 0.0332144598632336 0.286992607673674 0.248411887071983 -0.11570804104587 0.00556394890168739 0.0101970998434962
-1.1541786179627 0.0360780965486358 0.360642208721158 0.245045791536738 -0.0928004984359563 -0.0448558349635419 -0.0218080804822991
-1.41534875851001 0.124653120311042 0.260091989157585 0.186302455499041 -0.194840078214014 0.0113662697189615 0.0413336317507745
-0.942745580947846 0.0286279579084856 0.341459267520874 0.337160535191993 -0.13372693583043 -0.055240896530501 -0.0959043463595449
-1.36919878878417 0.0108407398646881 0.28031151615929 0.289808517968422 -0.0709829065270479 0.0361601659373161 -0.0675803179880375
-1.22295984158685 -0.0217592622985326 0.329067314935849 0.317299196827599 -0.0655829116609549 -0.0312801517831391 -0.041132185313438
-1.2351663959332 -0.0433491774326499 0.351357341697433 0.309459582808818 -0.0443680867466224 -0.0570675969838933 -0.0585716325053457
-1.34110094487229 0.0034092092171137 0.340899009990124 0.241102513172914 -0.0672183061898088 -0.0523416496821212 0.0423564818505458
-1.30524979680621 -0.000341745678304365 0.359666124726942 0.236030839418631 -0.0474644152943628 -0.0924911771831344 -0.00589251182509243
-1.09212158701172 -0.0113760591585397 0.385976800208667 0.285314869055608 -0.0744152324722991 -0.0986968238026183 -0.0385245443877778
-1.01727338582163 0.0299522143308916 0.364084367511489 0.290486149136497 -0.110075909987587 -0.0531902460420855 -0.0388020791103263
-1.2839700008517 0.0214499718865038 0.348200076175034 0.2347648274402 -0.0710939798556264 -0.0725533871646426 -0.000329991220572357
-1.26139432316564 0.0408544111636772 0.313069286320557 0.256448055886697 -0.104890865704091 -0.0321268509125857 0.00138824827616992
-1.29282203178727 0.0271352072702532 0.334818772319246 0.241689055804931 -0.0879875516727204 -0.0443201585889833 0.00732661924786507
-1.33490657634688 0.051800063215667 0.25031567521705 0.286337042378065 -0.113726639591109 0.0436715877178734 -0.0321338965830738
-1.21488813174355 0.0257522531206063 0.326890801398677 0.274019227941069 -0.144934354527574 -0.0280853985147568 -0.0246043638784913
-1.22771746248276 0.0245743368235603 0.362380208317872 0.23688531542719 -0.0951476510308672 -0.0757180474447297 0.00438334081234147
-1.2615063808642 0.0600547712925483 0.342881931731802 0.211684253116151 -0.112675046388707 -0.0476061349690978 0.0594307924821711
-1.01022385207636 0.0219493361386871 0.401937357730055 0.26263601693544 -0.0806435815614674 -0.114495834183092 -0.00843086621416233
-1.06854333609882 0.022005869591056 0.387262721481757 0.265608798941793 -0.126171101737133 -0.109976594870795 -0.0506398316568773
-1.40500861029055 0.0562590431869785 0.321698464140101 0.193622386994756 -0.126461523718349 -0.0342709864344166 0.0879862038498711
-1.13853707441568 0.0665614981476987 0.407339785884194 0.175704881367073 -0.163612672257692 -0.123877403466815 0.0874415158782201
-1.4179668360869 0.0116957199449558 0.359617504990225 0.191287442735235 -0.0420501444545736 -0.0648997933111394 0.0666350150715299
-1.17355363028365 0.0197323094008543 0.348715661470843 0.268484149670508 -0.0943842826014217 -0.0622126438486107 -0.027760935449034
-1.27629148781559 -0.069060464481179 0.396322274274245 0.281947650561707 -0.0257864579144615 -0.148115516199372 -0.0306419681694502
-1.39825594607652 0.0391097010236952 0.300747571493596 0.230684527394528 -0.10374148831108 -0.0359345056949544 0.0284570420383562
-1.17717152309345 0.0203247476126242 0.309517836476042 0.306506495532819 -0.103797274795754 -0.00607713038744455 -0.0865745348564801
-1.13863666613545 0.063121853905652 0.349550476075017 0.233104814897717 -0.126096762296106 -0.0686857032637256 0.0069389046412352
-1.24483431995399 -0.0291587253113011 0.373872708620882 0.271170382286234 -0.0638479948354631 -0.0920305532734702 -0.0350656650666072
-1.55356545128704 0.0735870989847879 0.268544576142824 0.179617602017383 -0.0971148076716488 0.0259367317661633 0.0735830457307257
-1.08878129134748 0.071081932843556 0.303778245535634 0.287326119591689 -0.169633811074868 -0.00200340967163032 -0.0566721689692716
-1.44606017703355 0.0559650771308759 0.30695773189764 0.192601690031131 -0.0917643978011397 -0.0465375001424965 0.0402102567013155
NA NA NA NA NA NA NA
-1.23922076930264 0.00207825592015261 0.322307476521452 0.294159409331777 -0.077444808013238 -0.0385216584840172 -0.0511705996954956
-1.46402706092486 -0.00164577446616815 0.308147007451349 0.242392751759841 -0.0699015338212698 0.000154108162400545 0.00928968987641647
-1.33196820964075 0.0919646322720535 0.32812439166084 0.170214810809236 -0.143313252344433 -0.042765421663383 0.0656531439012527
-1.20651304797307 -0.0343253770283631 0.37848052703625 0.280326296653136 -0.0454967601866164 -0.118463109225652 -0.0409970071484439
-1.28346764161532 0.0510277389368436 0.316616608638299 0.240476893152594 -0.0863754655684917 -0.0280549387093084 0.00471214072265413
-1.31996421790362 0.00757766191822613 0.368998936348428 0.217427626504347 -0.0511181408671633 -0.0777102602341028 0.0186042591004883
NA NA NA NA NA NA NA
