alpha phi1 phi2 phi3 theta1 theta2 theta3
-1.33314008197583 -0.00729393130923277 0.3942640590378 0.204421341660716 -0.0614420524980762 -0.104250368244911 0.0298994939423971
-1.25751412951912 0.0656206751524558 0.339837154076956 0.207499088019002 -0.124719841793146 -0.0394754916523616 0.0317485827000021
-1.09347742780628 -0.00806570693919594 0.349873419618086 0.321606355925924 -0.0815018888088318 -0.0636068134815079 -0.0871164176984485
-1.25181403814894 0.0636756716494481 0.286465932505419 0.265315020635101 -0.125807945163497 0.00291576047425964 -0.0343067590403523
-1.3024287785073 0.0252311744247968 0.350330463699525 0.223794245364958 -0.0848143859709888 -0.0698834000557958 0.0201738296018105
-1.35755830736424 0.0492484688383882 0.295825661250725 0.236265231195347 -0.101835297231805 0.00508910659165535 -0.0144645270618935
-1.11198897370409 0.0278520214782684 0.315408820835269 0.312542402375811 -0.103602607021416 -0.042379190210723 -0.0609889191892177
-1.17111369227051 -0.00774734042350911 0.371655076385935 0.275003720581143 -0.076199344835373 -0.0840583002752282 -0.0239168043959585
-1.21591933280388 -0.0534715085731191 0.393990687420203 0.284844081257837 -0.0325201858896566 -0.10286241034542 -0.0355405314340053
-1.31007686093311 0.0157236414021534 0.342074113069893 0.239853451179524 -0.0783921339303076 -0.0566378685424294 5.13130008263037e-05
-1.22197561647009 -0.00418928699697033 0.372196934558715 0.255337964319804 -0.0659251745735583 -0.0916620415953309 0.00142809456884279
-1.14315624454486 0.0330184084715853 0.354136435893388 0.25918930821156 -0.110752707240184 -0.0515472476386856 -0.00929256626039218
-1.18141499448759 0.0600304883409911 0.315268225351155 0.258361678571877 -0.126838484287833 -0.0225979337590169 -0.0108605111331059
-1.14233481053642 0.0162232846481463 0.380821469434557 0.252128859468533 -0.0928847678908993 -0.0926523687858941 -0.0138845241795923
-1.2472207318821 0.0267278909713236 0.35708313423548 0.232957115078612 -0.084588098697668 -0.0600278957378477 -0.00394534768938476
-1.31018742757878 0.047510638446864 0.323834079172935 0.225510973419985 -0.103705957186162 -0.0245550943600554 0.0224712997544176
-1.25494699101771 0.0413654107801584 0.330363452089875 0.24071455290558 -0.0954571001794482 -0.0327752064965486 0.0132771574044269
-1.30682199681245 0.062930971834115 0.286680062296237 0.249188825881389 -0.123923637622067 -0.000408987021209685 -0.00297326852275084
-1.16411300155504 0.062056588896192 0.360287645254498 0.218390035967846 -0.122457336124071 -0.0691286524237553 0.0381090533923767
-1.18100947300154 0.0279510320124545 0.351944240944703 0.257059446621635 -0.104529940981046 -0.0676293834681203 -0.00909700077891952
-1.29564732188261 0.0481573480918681 0.332429747712677 0.218036947597327 -0.108357064793067 -0.0478206940308507 0.0469567656805838
